ID716,2.8359761169829114
ID717,2.709652401312054
ID719,2.7421622655375444
ID720,2.9572178247757273
ID721,3.1371723722355145
ID722,2.585084383867371
ID723,2.818141494581656
ID724,2.771382440410101
ID725,3.076566757229636
ID727,3.0632057609959165
ID728,2.9059828433474557
ID729,2.917236441524678
ID730,3.1676972990877896
ID731,2.886507529206331
ID732,2.651519990077449
ID733,2.9054736287499803
ID734,2.83031754159446
ID735,2.8256073512190873
ID736,2.86418585729609
ID737,2.506106015765936
ID738,2.823320730737098
ID739,3.11094900860598
ID740,2.5627928003499254
ID741,2.749640144311124
ID742,2.764117759046075
ID743,2.7226266069746665
ID744,2.9417670558416757
ID745,2.7784197350642375
ID746,2.751360489041348
ID747,2.8531672237455803
ID749,2.6904004444407277
ID751,2.778066269359691
ID752,2.7508595962912983
ID753,2.9109454314268928
ID757,2.87378349344798
ID759,3.0649820415002265
ID760,3.0097046098283124
ID761,3.0398833963924528
ID762,3.005332531813972
ID763,2.92965630696368
ID764,2.9379894208208004
ID765,2.8627706158284516
ID766,3.028442147867536
ID768,2.942014837224489
ID769,2.963097297176138
ID770,2.8840081878529022
ID771,2.880127414992
ID772,2.7104455955604574
ID773,2.702547108976207
ID774,2.802220196761027
ID776,2.704611847251461
ID777,2.8169061232220693
ID778,2.7033545087188675
ID779,2.879868766406209
ID781,3.0291673774447285
ID783,2.7964779244658713
ID785,2.942619632543763
ID786,2.9914967784445934
ID787,2.8559789206986745
ID788,2.592245024453257
ID790,2.9200790491238435
ID792,2.6102083713239157
ID793,2.5710695836106874
ID797,2.4681726612191515
ID798,2.814062507852606
ID801,3.1269892035584883
ID802,2.708690773719225
ID803,2.9641927377918895
ID804,3.0363692004075626
ID806,3.0194771123551725
ID807,2.9294311562710726
ID811,2.924240215913156
ID812,2.6833048589580675
ID813,2.69052624665686
ID816,3.0368471833171866
ID817,2.827390834125152
ID818,2.9216466927433387
ID819,2.8010388203177867
ID820,2.8112526606746515
ID821,2.7959296039309343
ID822,2.841666198762931
ID823,2.8863366647046256
ID824,2.809282576621749
ID825,2.8700766491644596
ID826,2.9047689963304273
ID833,2.757215667215751
ID834,2.9843015379414446
ID835,2.8751057834039004
ID838,2.833269780909347
ID839,3.3240364508329057
ID841,2.8481126674828645
ID844,2.902789337701742
ID848,3.0688601954928747
ID849,2.668799570323517
ID850,2.916205400358315
ID851,2.8103179329888635
ID852,2.710499869892895
ID853,3.027135534971532
ID854,2.707795089865978
ID855,3.1154919796263485
