ID716,2.7509766097843174
ID717,2.785321772411627
ID719,2.897022773905767
ID720,2.981843717478178
ID721,2.772030965318269
ID722,2.883277955028364
ID723,2.887895010492053
ID724,2.913374640011935
ID725,2.8050684921929294
ID727,2.7750762536245586
ID728,2.799216879613148
ID729,2.9979699588633535
ID730,2.906221441371421
ID731,2.8189839848982787
ID732,2.913675165356583
ID733,2.8701932327781927
ID734,2.838410927278197
ID735,2.881075676754372
ID736,2.7398151336277348
ID737,2.861505154191203
ID738,2.963489978911187
ID739,2.658718377893843
ID740,2.859361499200762
ID741,2.7984725100383656
ID742,2.786620094178502
ID743,2.9273060917671474
ID744,2.8156284425755853
ID745,2.8593682936853195
ID746,2.795972399093294
ID747,2.863404745218329
ID749,2.852235650641404
ID751,2.894327738717072
ID752,2.8804811388405316
ID753,2.8064374126143234
ID757,2.9667894928995526
ID759,2.9594999853748867
ID760,2.942049048357913
ID761,2.9373042948086767
ID762,2.8126008187588187
ID763,2.8409565106922883
ID764,2.763555974875638
ID765,2.8866306201907346
ID766,2.816825298158865
ID768,2.9322955375879323
ID769,2.8926294646782473
ID770,2.924571934211284
ID771,2.9603347694282345
ID772,2.830718467216818
ID773,2.8238866139217302
ID774,2.8532740480540966
ID776,2.8466996327884897
ID777,2.7766397588931193
ID778,2.9263869205934565
ID779,2.8626766271768123
ID781,2.831149366245888
ID783,2.9058451303464357
ID785,2.899978706548756
ID786,2.6837897020423367
ID787,2.7739280047878054
ID788,2.8311772039011665
ID790,2.745884772709802
ID792,2.7158854938372627
ID793,2.7276762163598165
ID797,2.870715853613429
ID798,2.919674368113797
ID801,2.760050546301065
ID802,2.8076209884984213
ID803,2.8948434097477698
ID804,2.995138087066495
ID806,2.7117872422076084
ID807,2.8861756492395703
ID811,2.797100454455872
ID812,2.749316241676444
ID813,2.9511336815665294
ID816,2.822406967661897
ID817,2.8432930646397105
ID818,2.8299450707220015
ID819,2.770943910972133
ID820,2.7833331194825566
ID821,2.94214832328181
ID822,2.900257501918279
ID823,2.903249182037182
ID824,2.931201849837687
ID825,2.808225724282443
ID826,2.834715722975354
ID833,2.870738848677005
ID834,2.7765251222101686
ID835,2.749949482337546
ID838,2.910420103412744
ID839,2.859361554504908
ID841,2.9200341470544005
ID844,2.9300481344430205
ID848,2.7831080622043585
ID849,2.82394257572289
ID850,2.8931425878837636
ID851,2.7505257885316543
ID852,2.891848937709489
ID853,2.7779784706322075
ID854,3.109418779203778
ID855,2.9453100493579822
