ID716,2.7509766097843174
ID717,2.785321772411627
ID719,2.897022773905767
ID720,2.981843717478178
ID721,2.772030965318269
ID722,2.883277955028364
ID723,2.887895010492053
ID724,2.913374640011935
ID725,2.8050684921929294
ID727,2.7750762536245586
ID728,2.799216879613148
ID729,2.9979699588633535
ID730,2.906221441371421
ID731,2.8189839848982787
ID732,2.913675165356583
ID733,2.8701932327781927
ID734,2.838410927278197
ID735,2.881075676754372
ID736,2.7398151336277348
ID737,2.861505154191203
ID738,2.963489978911187
ID739,2.658718377893843
ID740,2.859361499200762
ID741,2.7984725100383656
ID742,2.786620094178502
ID743,2.9273060917671474
ID744,2.8156284425755853
ID745,2.8593682936853195
ID746,2.795972399093294
ID747,2.863404745218329
ID749,2.852235650641404
ID751,2.894327738717072
ID752,2.8804811388405316
ID753,2.8064374126143234
ID757,2.9667894928995526
ID759,2.9594999853748867
ID760,2.942049048357913
ID761,2.9373042948086767
ID762,2.8126008187588187
ID763,2.8409565106922883
ID764,2.763555974875638
ID765,2.8866306201907346
ID766,2.816825298158865
ID768,2.9322955375879323
ID769,2.8926294646782473
ID770,2.924571934211284
ID771,2.9603347694282345
ID772,2.830718467216818
ID773,2.8238866139217302
ID774,2.8532740480540966
ID776,2.8466996327884897
ID777,2.7766397588931193
ID778,2.9263869205934565
ID779,2.8626766271768123
ID781,2.831149366245888
ID783,2.9058451303464357
ID785,2.899978706548756
ID786,2.6837897020423367
ID787,2.7739280047878054
ID788,2.8311772039011665
ID790,2.745884772709802
ID792,2.7158854938372627
ID793,2.7276762163598165
ID797,2.870715853613429
ID798,2.919674368113797
ID801,2.760050546301065
ID802,2.8076209884984213
ID803,2.8948434097477698
ID804,2.995138087066495
ID806,2.7117872422076084
ID807,2.8861756492395703
ID811,2.797100454455872
ID812,2.749316241676444
ID813,2.9511336815665294
ID816,2.822406967661897
ID817,2.8432930646397105
ID818,2.8299450707220015
ID819,2.770943910972133
ID820,2.7833331194825566
ID821,2.94214832328181
ID822,2.900257501918279
ID823,2.903249182037182
ID824,2.931201849837687
ID825,2.808225724282443
ID826,2.834715722975354
ID833,2.870738848677005
ID834,2.7765251222101686
ID835,2.749949482337546
ID838,2.910420103412744
ID839,2.859361554504908
ID841,2.9200341470544005
ID844,2.9300481344430205
ID848,2.7831080622043585
ID849,2.82394257572289
ID850,2.8931425878837636
ID851,2.7505257885316543
ID852,2.891848937709489
ID853,2.7779784706322075
ID854,3.109418779203778
ID855,2.9453100493579822
ID856,2.9332080212821356
ID857,2.802316760973196
ID858,2.9258421606574614
ID859,2.9079185649858608
ID860,2.941500624145872
ID861,3.001194280342979
ID862,2.7904433632695205
ID863,2.7888296647282416
ID864,2.8316174765046465
ID865,2.8642180680490097
ID867,2.9196061537698177
ID869,2.9071502929480326
ID870,2.7673190025852734
ID871,2.939737567740299
ID872,2.8739136641732164
ID873,2.8332298201432544
ID874,2.8605175987624976
ID875,2.7593299194790135
ID876,2.818734104931355
ID877,2.740883998728965
ID878,3.0343272388868954
ID879,2.892481682987132
ID880,2.9345481870798236
ID881,2.896665814011424
ID882,2.8204134233961256
ID883,2.79923554661029
ID884,2.768672053532355
ID885,2.898675718898677
ID886,2.6605694675233127
ID887,2.9673875329525394
ID888,2.936580452397467
ID889,2.9326475812667825
ID890,2.8968183673493813
ID891,2.8650522031538728
ID892,2.8622450318530546
ID893,2.8877618869626938
ID894,2.896957165312701
ID895,2.837291185560722
ID896,2.895068050587876
ID897,2.9489863599569337
ID900,2.818254730427019
ID901,2.743177148420083
ID902,2.7857721280515375
ID903,3.0547931248029743
ID904,2.896166447462343
ID905,2.9226512950211694
ID906,2.9617277563550686
ID907,2.9236777695567246
ID908,2.9118564124815047
ID909,2.856239992492558
ID910,2.8681408141767246
ID911,2.8969125143064165
ID912,2.907632658556451
ID915,2.8630652366130422
ID916,2.8745160572704083
ID917,2.704292905100363
ID918,2.8562506808652244
ID919,2.898570521859196
ID920,2.948239051743011
ID923,2.9617177726203647
ID924,2.8842320268282626
ID925,2.960804051342907
ID926,2.9056807566958445
ID927,2.8752081979950215
ID928,2.7417803352916814
ID929,2.8067015333490706
ID930,2.834086563547248
ID932,2.9261011195612405
ID934,2.8987009593353608
ID936,2.83967545901011
ID938,2.781083651351555
ID939,2.7985143989287553
ID940,2.7314831267964936
ID941,2.895095866919206
ID942,2.7437515966224173
ID943,2.669914465198477
ID944,2.749467555612666
ID945,2.9354806231866246
ID946,2.895611425759152
ID947,2.8056124284518136
ID948,2.848806520258413
ID949,2.9291857150808323
ID950,2.8128199361195114
ID951,2.825785555488324
ID952,2.970824101588845
ID953,2.8460751843386562
ID954,2.8491628980626595
ID955,2.902167137045698
ID956,3.027538791379694
ID957,2.8932636961054086
ID958,2.8221704390900295
ID959,2.8576897863729065
ID960,2.8770003238164996
ID961,2.9089226763441607
ID962,2.7596547431494978
ID963,2.8933342231810317
ID964,2.8808739337872646
ID965,2.776960610115503
ID966,2.8612861883017624
ID967,2.856929529345158
ID968,2.910583600693326
ID969,2.748696387535895
ID970,2.85144744272099
ID972,2.7806729421196392
ID973,2.818101056929407
ID975,2.9671141919206003
ID977,2.8219820062374823
ID978,2.7711414508188756
ID979,2.8831371510277632
ID982,2.831954592610094
ID984,2.850933027593104
ID986,2.8027277688682926
ID988,2.886782502356774
ID989,2.900168124496099
ID990,2.8589059525419036
ID991,2.868527733599962
ID992,2.805416880921526
ID993,2.844964888719726
ID994,2.937916685082125
ID995,2.7425224197326945
ID997,2.845138710094291
